author,date,source,summary,title,url
Luke Dittrich,27/09/2017,the-new-york-times,"New York Times Donald Trump Jr.'s Great Escape New York Times On the evening of Sept. 14, a man who looked an awful lot like Donald Trump Jr., the eldest son of the president of the United States, boarded Air Canada Jazz Flight AC 8889 in Vancouver, British C…",Donald Trump Jr.'s Great Escape - New York Times,https://www.nytimes.com/2017/09/27/magazine/donald-trump-jrs-great-escape.html
Maggie Haberman,27/09/2017,the-new-york-times,"Inaugural committee officials said the money will be divided equally among the American Red Cross, the Salvation Army and Samaritan’s Purse, an evangelical group.",Trump’s Inaugural Committee to Donate $3 Million to Hurricane Relief,https://www.nytimes.com/2017/09/27/us/politics/trump-inaugural-committee-donations-hurricanes.html
BASSEY ETIM,27/09/2017,the-new-york-times,Times readers questioned our decision not to allow comments on a recent article. Our community editor explains our policy.,Bulletin Board: Why No Comments? It’s a Matter of Resources,https://www.nytimes.com/2017/09/27/reader-center/comments-moderation.html
LISA PRYOR,28/09/2017,the-new-york-times,One particular family arrangement appears to have a slight advantage when it comes raising children.,Contributing Op-Ed Writer: Heterosexuals Deserve Our Support,https://www.nytimes.com/2017/09/28/opinion/heterosexuals-deserve-our-support.html
JAVIER SOLANA,28/09/2017,the-new-york-times,"Demonstrators outside the University of Barcelona display a self-designed poster in favor of the banned Oct. 1 independence referendum, on Wednesday.",Op-Ed Contributor: Catalonia’s Drive to Vote on Independence,https://www.nytimes.com/2017/09/28/opinion/catalonia-referendum-independence-spain.html
LISA W. FODERARO,28/09/2017,the-new-york-times,"Tahseen Chowdhury, a 17-year-old senior at Stuyvesant High School, intends to challenge State Senator Jose Peralta in next year’s Democratic primary in Queens.","Too Young to Vote, but Asking for Yours",https://www.nytimes.com/2017/09/28/nyregion/young-candidates-for-political-office.html
Jennifer Schuessler,28/09/2017,the-new-york-times,"New York Times Let's Talk About Hugh Hefner's Political Legacy New York Times Since the news that Hugh Hefner died on Wednesday night, at 91, the obituaries and tributes have been pouring in. While many have focused on the pajama-clad avatar of sybaritic male…",Let's Talk About Hugh Hefner's Political Legacy - New York Times,https://www.nytimes.com/2017/09/28/arts/hugh-hefner-legacy-conversation.html
"Helene Cooper, Ron Nixon and Frances Robles",28/09/2017,the-new-york-times,"New York Times Trump Administration Is Pressed to Step Up Hurricane Recovery in Puerto Rico New York Times Luz Rosado, center, directs the filling of water vessels at a natural spring at her home in Toa Alta, Puerto Rico. Credit Victor J. Blue for The New Yor…",Trump Administration Is Pressed to Step Up Hurricane Recovery in Puerto Rico - New York Times,https://www.nytimes.com/2017/09/28/us/politics/trump-administration-puerto-rico-hurricane-maria-response.html
SAPNA MAHESHWARI,28/09/2017,the-new-york-times,"At Advertising Week, the social network extolled its size and reach to marketers, even while facing criticism over the misuse of its ad-targeting tools.","Amid Facebook’s Troubles, Message to Advertisers Stays Consistent",https://www.nytimes.com/2017/09/28/business/media/facebook-advertising-week.html
Jesse Drucker,28/09/2017,the-new-york-times,Mr. Trump and his family would benefit from his proposed repeal of the estate tax and a reduction in other tax rates.,Trump Could Save More Than $1 Billion Under His New Tax Plan,https://www.nytimes.com/interactive/2017/09/28/us/politics/trump-tax-benefit.html
By ANAHAD O?CONNOR,28/09/2017,the-new-york-times,"It pumps your blood throughout your body, but how much do you know about your heart? Here we will cover the most important steps you can take to keep it beating strong.",7 Habits for a Healthy Heart,https://www.nytimes.com/interactive/2017/well/live/guide-healthy-heart.html
DONALD G. McNEIL Jr.,28/09/2017,the-new-york-times,"A clinical trial enlisted some of England’s brightest minds, tempted by curiosity and cash. They proved an new typhoid vaccine works and could save children’s lives.",Global Health: They Swallowed Live Typhoid Bacteria — On Purpose,https://www.nytimes.com/2017/09/28/health/typhoid-vaccine-trial.html
JULIA WALLACE,28/09/2017,the-new-york-times,"He returned from years in exile to find his buildings and urban planning had been dismantled by unbridled capitalism, corruption and urban sprawl.","Vann Molyvann, Architect Who Shaped Cambodia’s Capital, Dies at 90",https://www.nytimes.com/2017/09/28/obituaries/vann-molyvann-dead-architect-who-shaped-phnom-penh.html
KENNETH CHANG,28/09/2017,the-new-york-times,"Elon Musk, chief executive of SpaceX, unveiled his plans for colonizing Mars at the International Astronautical Congress in Mexico last year. He plans to present an updated design on Friday.",Elon Musk Set to Update His Plans for Colonizing Mars,https://www.nytimes.com/2017/09/28/science/elon-musk-mars.html
KAREN ZRAICK and HEATHER CASEY,28/09/2017,the-new-york-times,Here’s what you need to know at the end of the day.,"Puerto Rico, Luther Strange, Hugh Hefner: Your Thursday Evening Briefing",https://www.nytimes.com/2017/09/28/briefing/puerto-rico-luther-strange-hugh-hefner.html
Kenneth P. Vogel and Jeremy W. Peters,28/09/2017,the-new-york-times,"New York Times Alabama Victory Provides Blueprint for New Bannon Alliance New York Times Stephen K. Bannon, President Trump's former chief strategist and the chairman of Breitbart News, campaigned this month for Roy Moore in Alabama. Credit Scott Olson/Getty …",Alabama Victory Provides Blueprint for New Bannon Alliance - New York Times,https://www.nytimes.com/2017/09/28/us/politics/steve-bannon-robert-rebekah-mercer-alliance.html
JACK EWING,28/09/2017,the-new-york-times,"Wolfgang Hatz, former head of engine development, is being held without bail in Munich and will be under intense pressure to testify against others.","Former VW Engine Chief Arrested, Signaling Widening Emissions Case",https://www.nytimes.com/2017/09/28/business/volkswagen-diesel-cheating.html
NICHOLAS FANDOS and SCOTT SHANE,28/09/2017,the-new-york-times,"Twitter told lawmakers investigating election interference that it had found about 200 accounts linked to Russian disinformation, far fewer than outside researchers have found.",Senator Berates Twitter Over ‘Inadequate’ Inquiry Into Russian Meddling,https://www.nytimes.com/2017/09/28/us/politics/twitter-russia-interference-2016-election-investigation.html
PATRICK CHAPPATTE,28/09/2017,the-new-york-times,Just in time ...,Op-Ed Columnist: Saudi Women Can Finally Drive,https://www.nytimes.com/2017/09/28/opinion/saudi-women-can-finally-drive.html
GINA KOLATA,28/09/2017,the-new-york-times,"Otto F. Warmbier, who died in the United States after imprisonment in North Korea, experienced extensive brain damage following interrupted blood flow and a lack of oxygen, according to a coroner’s report.","Otto Warmbier Suffered Extensive Brain Damage, Coroner Confirms",https://www.nytimes.com/2017/09/28/health/otto-warmbier-north-korea-autopsy.html
JUDY BERMAN,28/09/2017,the-new-york-times,It’s been more than six years since we last saw Larry David. Where did we leave off?,Chatter: ‘Curb Your Enthusiasm’: What to Remember Before the Season 9 Premiere,https://www.nytimes.com/2017/09/28/watching/curb-your-enthusiasm-season-9-refresher.html
JOYCE WADLER,28/09/2017,the-new-york-times,Why waste time on a trial? You can tell by his face he’s guilty.,"Lock ’Em Up, Then Dim Sum",https://www.nytimes.com/2017/09/28/nyregion/lock-em-up-then-dim-sum.html
MANNY FERNANDEZ,29/09/2017,the-new-york-times,"Piles of waterlogged furniture, wet drywall and other debris lined a street in Spring, Tex., this month. Much of the region hit by Hurricane Harvey is still trying to clean up.","Amid Feud With Mayor, Texas Governor Gives $50 Million to Houston",https://www.nytimes.com/2017/09/29/us/houston-turner-abbott-hurricane-harvey.html
Alicia Parlapiano,29/09/2017,the-new-york-times,"Under Trump’s Plan, Tax Cuts Shrink Over Time for Everyone but the Richest nytimes.com","Under Trump’s Plan, Tax Cuts Shrink Over Time for Everyone but the Richest",https://www.nytimes.com/interactive/2017/09/29/us/politics/trump-tax-plan-analysis.html
SERGE F. KOVALESKI and ALAN BLINDER,29/09/2017,the-new-york-times,Law enforcement gathered outside the Burnette Chapel Church of Christ in the Nashville area on Sunday. A new report says the attack was carried out in response to a church massacre in South Carolina.,Suspect in Tennessee Church Shooting Cited Revenge for Charleston Massacre,https://www.nytimes.com/2017/09/29/us/tennessee-shooting-revenge-note.html
MICHAEL SOKOLOVE,29/09/2017,the-new-york-times,Green Bay Packers players linked arms during the singing of the national anthem before their game against the Chicago Bears on Thursday.,"Sporting: For Trump, a Different Kind of ‘Locker Room Talk’",https://www.nytimes.com/2017/09/29/opinion/trump-nfl-protest.html
NATHANIEL POPPER,29/09/2017,the-new-york-times,"An exchange in Seoul, South Korea, where an already existing virtual currency, Coinone, can be traded. On Friday, South Korea banned initial offerings of new virtual currencies.",New Virtual Currencies Hit Barriers in U.S. and 2 Other Nations,https://www.nytimes.com/2017/09/29/business/sec-initial-coin-offerings.html
"Richard Fausset, Michael D. Shear, Ron Nixon and Frances Robles",29/09/2017,the-new-york-times,"New York Times San Juan Mayor Rebukes Trump Administration for Rosy Comments on Relief Effort New York Times Angela Ontivero, 83, walked through the wreckage of her San Juan neighborhood, Barriada Figueroa, on Friday. Credit Victor J. Blue for The New York Ti…",San Juan Mayor Rebukes Trump Administration for Rosy Comments on Relief Effort - New York Times,https://www.nytimes.com/2017/09/29/us/san-juan-mayor-trump.html
ELIZABETH A. HARRIS,29/09/2017,the-new-york-times,"A parent wore a “Stop Bullying” T-shirt outside the building housing the Urban Assembly School for Wildlife Conservation in the Bronx, where a high school student was stabbed to death on Wednesday.","Where Students Were Stabbed, a School on a Downward Slide",https://www.nytimes.com/2017/09/29/nyregion/school-stabbing-bronx-wildlife-bullying.html
Ernesto Londoño,29/09/2017,the-new-york-times,New York Times Cubans Alarmed at US Embassy Withdrawals and Travel Warning New York Times A mysterious series of ailments prompted the United States to withdraw more than half its diplomats in Havana. Credit Adalberto Roque/Agence France-Presse — Getty Images…,Cubans Alarmed at US Embassy Withdrawals and Travel Warning - New York Times,https://www.nytimes.com/2017/09/29/world/americas/cuba-travel-warning.html
JACK HEALY,29/09/2017,the-new-york-times,"Javier Marrero stepped out of the line at Banco Popular in Humacao, P.R., which stretched around the building twice, to buy cold drinks from a cooler on the back of a truck. Much of the island has become cash only.","Without Power to Run A.T.M.s, Puerto Rico Is Cash Only",https://www.nytimes.com/2017/09/29/us/puerto-rico-shortages-cash.html
ROBERT K. ELDER,29/09/2017,the-new-york-times,"Ten-year-old Ernest Hemingway’s notebook containing his untitled, previously unknown work of fiction.",Book News: Hemingway’s First Short Story Found in Key West,https://www.nytimes.com/2017/09/29/books/hemingway-first-story-found-in-florida.html
JULIE BOSMAN,29/09/2017,the-new-york-times,"Third World Press, a beloved cultural institution in Chicago, is turning 50.","Profile: Haki Madhubuti, the Book Publisher on the South Side",https://www.nytimes.com/2017/09/29/books/haki-madhubuti-third-world-press-turns-50.html
VICTORIA FINKLE,29/09/2017,the-new-york-times,"Federal regulators voted Friday to no longer classify American International Group as “systemically important,” meaning it will face less oversight.",U.S. Says A.I.G. Is No Longer ‘Too Big to Fail’ 9 Years After Bailout,https://www.nytimes.com/2017/09/29/business/dealbook/aig-too-big-to-fail.html
Nick Cumming-Bruce,29/09/2017,the-new-york-times,"New York Times In a Compromise, UN Rights Experts Will Examine Abuses in Yemen's War New York Times The rubble of a house destroyed by Saudi-led airstrikes in Sana, Yemen. The United Nations Human Rights Council decided to call for a panel of experts to exami…","In a Compromise, UN Rights Experts Will Examine Abuses in Yemen's War - New York Times",https://www.nytimes.com/2017/09/29/world/middleeast/yemen-saudi-rights-abuse.html
